title,index
Nosferatu,1300
Vampire in Venice,1301
The Omen,1302
Blood and Wine,1303
Albino Alligator,1304
The Mirror Has Two Faces,1305
Breaking the Waves,1306
Nightwatch,1307
Star Trek: First Contact,1308
Shine,1309
Sling Blade,1310
Jingle All the Way,1311
Identification of a Woman,1312
Paradise Lost: The Child Murders at Robin Hood Hills,1313
The Preacher's Wife,1314
Zero Kelvin,1315
Ridicule,1316
The Crucible,1317
101 Dalmatians,1318
The Forbidden Christ,1319
I Can't Sleep,1320
Die Hard 2,1321
Star Trek: The Motion Picture,1322
Star Trek VI: The Undiscovered Country,1323
Star Trek V: The Final Frontier,1324
Star Trek II: The Wrath of Khan,1325
Star Trek III: The Search for Spock,1326
Star Trek IV: The Voyage Home,1327
Batman Returns,1328
Young Guns,1329
Young Guns II,1330
Grease,1331
Grease 2,1332
Marked for Death,1333
Adrenalin: Fear the Rush,1334
The Substance of Fire,1335
Under Siege,1336
Terror in a Texas Town,1337
Jaws,1338
Jaws 2,1339
Jaws 3-D,1340
My Fellow Americans,1341
Mars Attacks!,1342
Citizen Ruth,1343
Jerry Maguire,1344
Raising Arizona,1345
Tin Men,1346
Sneakers,1347
Bastard Out of Carolina,1348
In Love and War,1349
Marvin's Room,1350
Somebody Is Waiting,1351
Ghosts of Mississippi,1352
Night Falls on Manhattan,1353
Beavis and Butt-Head Do America,1354
La Cérémonie,1355
Scream,1356
The Last of the Mohicans,1357
Michael,1358
The Evening Star,1359
Hamlet,1360
Some Mother's Son,1361
The Whole Wide World,1362
Mother,1363
Thieves,1364
Evita,1365
The Portrait of a Lady,1366
Walkabout,1367
Message to Love: The Isle of Wight Festival,1368
Murder at 1600,1369
Hearts and Minds,1370
Inside,1371
Fierce Creatures,1372
Zeus & Roxanne,1373
Turbulence,1374
Angel Baby,1375
First Strike,1376
Underworld,1377
Beverly Hills Ninja,1378
Metro,1379
The Machine,1380
Falling in Love Again,1381
The Cement Garden,1382
Dante's Peak,1383
Meet Wally Sparks,1384
Amos & Andrew,1385
Benny & Joon,1386
Prefontaine,1387
A Tickle in the Heart,1388
Guantanamera,1389
McHale's Navy,1390
Kolya,1391
Gridlock'd,1392
Fire on the Mountain,1393
Waiting for Guffman,1394
Prisoner of the Mountains,1395
The Beautician and the Beast,1396
SubUrbia,1397
Hotel de Love,1398
The Pest,1399
Fools Rush In,1400
Touch,1401
Absolute Power,1402
That Darn Cat,1403
Vegas Vacation,1404
Unforgotten: Twenty-Five Years After Willowbrook,1405
That Old Feeling,1406
Lost Highway,1407
Rosewood,1408
Donnie Brasco,1409
Salut cousin !,1410
Booty Call,1411
Rhyme & Reason,1412
Boys Life 2,1413
City of Industry,1414
Best Men,1415
Jungle 2 Jungle,1416
Kama Sutra - A Tale of Love,1417
Private Parts,1418
Love Jones,1419
The Saint,1420
Smilla's Sense of Snow,1421
The Van,1422
Crash,1423
The Daytrippers,1424
Liar Liar,1425
The Quiet Room,1426
Selena,1427
The Devil's Own,1428
Cats Don't Dance,1429
B.A.P.S.,1430
Love and Other Catastrophes,1431
Turbo: A Power Rangers Movie,1432
Anna Karenina,1433
Double Team,1434
Inventing the Abbotts,1435
Anaconda,1436
Grosse Pointe Blank,1437
Keys to Tulsa,1438
Kissed,1439
8 Heads in a Duffel Bag,1440
Hollow Reed,1441
Paradise Road,1442
Traveller,1443
All Over Me,1444
A Brother's Kiss,1445
A Chef in Love,1446
Romy and Michele's High School Reunion,1447
Temptress Moon,1448
Volcano,1449
Children of the Revolution,1450
Austin Powers: International Man of Mystery,1451
Breakdown,1452
Broken English,1453
Commandments,1454
Ripe,1455
"Truth or Consequences, N.M.",1456
The Turning,1457
Warriors of Virtue,1458
Fathers' Day,1459
The Fifth Element,1460
Intimate Relations,1461
Nowhere,1462
Losing Chase,1463
Sprung,1464
The Promise,1465
Le Bonheur,1466
Love! Valour! Compassion!,1467
Shall We Dance?,1468
The Second Jungle Book: Mowgli & Baloo,1469
Twin Town,1470
Addicted to Love,1471
Brassed Off,1472
The Designated Mourner,1473
The Lost World: Jurassic Park,1474
Ponette,1475
Schizopolis,1476
Shiloh,1477
The War at Home,1478
Rough Magic,1479
Trial and Error,1480
Buddy,1481
Con Air,1482
Late Bloomers,1483
The Pillow Book,1484
To Have (Or Not),1485
Speed 2: Cruise Control,1486
Squeeze,1487
Sudden Manhattan,1488
The Next Step,1489
Wedding Bell Blues,1490
Batman & Robin,1491
Dream with the Fishes,1492
Roseanna's Grave,1493
Head Above Water,1494
Hercules,1495
The Last Time I Committed Suicide,1496
MURDER and murder,1497
My Best Friend's Wedding,1498
Tetsuo II: Body Hammer,1499
When the Cat's Away,1500
Contempt,1501
Face/Off,1502
Fall,1503
Gabbeh,1504
Mondo,1505
The Innocent Sleep,1506
For Ever Mozart,1507
Men in Black,1508
Out to Sea,1509
Wild America,1510
A Simple Wish,1511
Contact,1512
Love Serenade,1513
G.I. Jane,1514
Conan the Barbarian,1515
George of the Jungle,1516
Cop Land,1517
Event Horizon,1518
Spawn,1519
Air Bud,1520
Picture Perfect,1521
In the Company of Men,1522
Free Willy 3: The Rescue,1523
Career Girls,1524
Conspiracy Theory,1525
Desperate Measures,1526
Steel,1527
She's So Lovely,1528
Hoodlum,1529
Leave it to Beaver,1530
Mimic,1531
Money Talks,1532
Excess Baggage,1533
Kull the Conqueror,1534
Air Force One,1535
One Eight Seven,1536
The Hunt for Red October,1537
My Own Private Idaho,1538
"Kiss Me, Guido",1539
Star Maps,1540
In & Out,1541
The Edge,1542
The Peacemaker,1543
L.A. Confidential,1544
Seven Years in Tibet,1545
Kiss the Girls,1546
Soul Food,1547
Kicked in the Head,1548
Wishmaster,1549
A Thousand Acres,1550
The Game,1551
Fire Down Below,1552
U Turn,1553
The Locusts,1554
The Matchmaker,1555
The Assignment,1556
A Smile Like Yours,1557
Ulee's Gold,1558
The Ice Storm,1559
Stag,1560
Chasing Amy,1561
Def Jam's How to Be a Player,1562
The Full Monty,1563
Alive and Kicking,1564
Mrs Brown,1565
I Know What You Did Last Summer,1566
The Devil's Advocate,1567
RocketMan,1568
Playing God,1569
The House of Yes,1570
"Fast, Cheap & Out of Control",1571
Washington Square,1572
Telling Lies In America,1573
Year of the Horse,1574
Gattaca,1575
FairyTale: A True Story,1576
Phantoms,1577
Swept from the Sea,1578
Wonderland,1579
A Life Less Ordinary,1580
Hurricane Streets,1581
Eve's Bayou,1582
Switchback,1583
Gang Related,1584
Stripes,1585
Nenette and Boni,1586
Bean,1587
Hugo Pool,1588
Mad City,1589
One Night Stand,1590
The Tango Lesson,1591
Welcome to Sarajevo,1592
Deceiver,1593
The Rainmaker,1594
Boogie Nights,1595
Witness,1596
Incognito,1597
Starship Troopers,1598
Critical Care,1599
The Joy Luck Club,1600
Chairman of the Board,1601
Sliding Doors,1602
Mortal Kombat: Annihilation,1603
The Truman Show,1604
The Wings of the Dove,1605
Mrs. Dalloway,1606
"I Love You, I Love You Not",1607
Red Corner,1608
The Jackal,1609
Anastasia,1610
The Man Who Knew Too Little,1611
Alien: Resurrection,1612
Alien Escape,1613
Amistad,1614
The Apostle,1615
Artemisia,1616
Bent,1617
Bang,1618
The Boys,1619
The Butcher Boy,1620
Deconstructing Harry,1621
Flubber,1622
For Richer or Poorer,1623
Good Will Hunting,1624
Guy,1625
Tar,1626
Home Alone 3,1627
Ill Gotten Gains,1628
Man of Her Dreams,1629
Midnight in the Garden of Good and Evil,1630
MouseHunt,1631
Never Met Picasso,1632
Office Killer,1633
Other Voices Other Rooms,1634
Scream 2,1635
Stranger in the House,1636
The Sweet Hereafter,1637
Time Tracers,1638
Titanic,1639
Tomorrow Never Dies,1640
Twisted,1641
Full Speed,1642
The Education of Little Tree,1643
The Postman,1644
The Horse Whisperer,1645
The Winter Guest,1646
Jackie Brown,1647
Kundun,1648
Mr. Magoo,1649
The Big Lebowski,1650
Afterglow,1651
My Life in Pink,1652
Great Expectations,1653
3 Ninjas: High Noon at Mega Mountain,1654
Men of Means,1655
Caught Up,1656
Arguing the World,1657
Firestorm,1658
Senseless,1659
Wag the Dog,1660
Dark City,1661
The Leading Man,1662
Star Kid,1663
Hard Rain,1664
Half Baked,1665
Fallen,1666
Shooting Fish,1667
The Prophecy II,1668
Fallen Angels,1669
Four Days in September,1670
Spice World,1671
Deep Rising,1672
Tainted,1673
A Letter from Death Row,1674
Music from Another Room,1675
Mother and Son,1676
The Replacement Killers,1677
B. Monkey,1678
The Night Flier,1679
Blues Brothers 2000,1680
Tokyo Fist,1681
Ride,1682
The Wedding Singer,1683
Sphere,1684
Ayn Rand: A Sense of Life,1685
A Further Gesture,1686
Little City,1687
Palmetto,1688
As Good as It Gets,1689
King of New York,1690
A Paralyzing Fear: The Story of Polio in America,1691
Men with Guns,1692
Twilight,1693
U.S. Marshals,1694
Welcome to Woop Woop,1695
Love and Death on Long Island,1696
Midaq Alley,1697
In God's Hands,1698
Everest,1699
Hush,1700
Suicide Kings,1701
The Man in the Iron Mask,1702
The Newton Boys,1703
Wild Things,1704
Paulie,1705
"A Cool, Dry Place",1706
Fireworks,1707
Primary Colors,1708
"Niagara, Niagara",1709
Wide Awake,1710
A Price Above Rubies,1711
Eden,1712
Two Girls and a Guy,1713
No Looking Back,1714
Storefront Hitchcock,1715
The Proposition,1716
The Object of My Affection,1717
Meet the Deedles,1718
Homegrown,1719
The Players Club,1720
Barney's Great Adventure,1721
The Big One,1722
Chinese Box,1723
Lost in Space,1724
Heaven's Burning,1725
Mercury Rising,1726
The Spanish Prisoner,1727
City of Angels,1728
The Last Days of Disco,1729
The Odd Couple II,1730
My Giant,1731
He Got Game,1732
The Gingerbread Man,1733
Illtown,1734
Slappy and the Stinkers,1735
Live Flesh,1736
Zero Effect,1737
Nil by Mouth,1738
Ratchet,1739
The Borrowers,1740
Prince Valiant,1741
"I Love You, Don't Touch Me!",1742
Leather Jacket Love Story,1743
Love Walked In,1744
"An Alan Smithee Film: Burn, Hollywood, Burn",1745
Kissing a Fool,1746
Krippendorf's Tribe,1747
Kurt & Courtney,1748
The Real Blonde,1749
Mr. Nice Guy,1750
Taste of Cherry,1751
Character,1752
Junk Mail,1753
Species II,1754
Major League: Back to the Minors,1755
Sour Grapes,1756
Wild Man Blues,1757
The Big Hit,1758
Tarzan and the Lost City,1759
Black Dog,1760
"Dancer, Texas Pop. 81",1761
A Friend of the Deceased,1762
Go Now,1763
Les Misérables,1764
Still Breathing,1765
Clockwatchers,1766
Deep Impact,1767
Little Men,1768
Woo,1769
The Hanging Garden,1770
Lawn Dogs,1771
Quest for Camelot,1772
Godzilla,1773
Bulworth,1774
Fear and Loathing in Las Vegas,1775
The Opposite of Sex,1776
I Got the Hook Up,1777
Almost Heroes,1778
Hope Floats,1779
Insomnia,1780
Little Boy Blue,1781
The Ugly,1782
A Perfect Murder,1783
Beyond Silence,1784
Six Days Seven Nights,1785
Can't Hardly Wait,1786
Cousin Bette,1787
High Art,1788
The Land Girls,1789
Passion in the Desert,1790
Children of Heaven,1791
Dear Jesse,1792
Dream for an Insomniac,1793
Hav Plenty,1794
Henry Fool,1795
Marie from the Bay of Angels,1796
Mr. Jealousy,1797
Mulan,1798
Resurrection Man,1799
The X Files,1800
I Went Down,1801
Doctor Dolittle,1802
Out of Sight,1803
Picnic at Hanging Rock,1804
Smoke Signals,1805
Voyage to the Beginning of the World,1806
Buffalo '66,1807
Armageddon,1808
Lethal Weapon 4,1809
Madeline,1810
Small Soldiers,1811
Pi,1812
Whatever,1813
There's Something About Mary,1814
Plan 9 from Outer Space,1815
Wings,1816
The Broadway Melody,1817
All Quiet on the Western Front,1818
Cimarron,1819
Grand Hotel,1820
Cavalcade,1821
Mutiny on the Bounty,1822
The Great Ziegfeld,1823
The Life of Emile Zola,1824
You Can't Take It With You,1825
How Green Was My Valley,1826
Mrs. Miniver,1827
Going My Way,1828
The Lost Weekend,1829
The Best Years of Our Lives,1830
Gentleman's Agreement,1831
Hamlet,1832
All the King's Men,1833
The Greatest Show on Earth,1834
From Here to Eternity,1835
On the Waterfront,1836
Marty,1837
West Side Story,1838
Tom Jones,1839
A Man for All Seasons,1840
In the Heat of the Night,1841
Oliver!,1842
Midnight Cowboy,1843
The French Connection,1844
Rocky,1845
Kramer vs. Kramer,1846
Ordinary People,1847
Chariots of Fire,1848
Terms of Endearment,1849
Out of Africa,1850
The Last Emperor,1851
Rain Man,1852
Driving Miss Daisy,1853
Take the Money and Run,1854
Klute,1855
Repo Man,1856
Metropolitan,1857
Labyrinth,1858
The Breakfast Club,1859
A Nightmare on Elm Street Part 2: Freddy's Revenge,1860
A Nightmare on Elm Street 3: Dream Warriors,1861
A Nightmare on Elm Street 4: The Dream Master,1862
A Nightmare on Elm Street 5: The Dream Child,1863
Freddy's Dead: The Final Nightmare,1864
Friday the 13th,1865
Friday the 13th Part 2,1866
Friday the 13th Part III,1867
Friday the 13th: The Final Chapter,1868
Friday the 13th: A New Beginning,1869
Friday the 13th Part VI: Jason Lives,1870
Friday the 13th Part VII: The New Blood,1871
Friday the 13th Part VIII: Jason Takes Manhattan,1872
Halloween,1873
Halloween II,1874
Halloween III: Season of the Witch,1875
Halloween 4: The Return of Michael Myers,1876
Halloween 5: The Revenge of Michael Myers,1877
Prom Night,1878
Hello Mary Lou: Prom Night II,1879
Prom Night III: The Last Kiss,1880
Prom Night IV: Deliver Us from Evil,1881
Child's Play,1882
Child's Play 2,1883
Child's Play 3,1884
Poltergeist,1885
Poltergeist II: The Other Side,1886
Poltergeist III,1887
The Exorcist,1888
Exorcist II: The Heretic,1889
The Exorcist III,1890
Lethal Weapon,1891
Lethal Weapon 2,1892
Lethal Weapon 3,1893
Gremlins,1894
Gremlins 2: The New Batch,1895
The Goonies,1896
The Mask of Zorro,1897
Polish Wedding,1898
"This World, Then the Fireworks",1899
Soylent Green,1900
Metropolis,1901
Back to the Future Part II,1902
Back to the Future Part III,1903
The Poseidon Adventure,1904
Freaky Friday,1905
The Absent-Minded Professor,1906
The Apple Dumpling Gang Rides Again,1907
Babes in Toyland,1908
Bambi,1909
Seven Samurai,1910
Dangerous Liaisons,1911
Dune,1912
The Last Temptation of Christ,1913
The Godfather: Part III,1914
The Rapture,1915
Lolita,1916
Disturbing Behavior,1917
Jane Austen's Mafia!,1918
Saving Private Ryan,1919
Billy's Hollywood Screen Kiss,1920
East Palace West Palace,1921
The Million Dollar Duck,1922
The Barefoot Executive,1923
The Black Cauldron,1924
The Black Hole,1925
Blackbeard's Ghost,1926
Blank Check,1927
Candleshoe,1928
The Cat from Outer Space,1929
Cheetah,1930
The Computer Wore Tennis Shoes,1931
Condorman,1932
D2: The Mighty Ducks,1933
Darby O'Gill and the Little People,1934
The Devil and Max Devlin,1935
A Far Off Place,1936
Flight of the Navigator,1937
The Gnome-Mobile,1938
The Great Mouse Detective,1939
The Happiest Millionaire,1940
Herbie Goes Bananas,1941
Herbie Goes To Monte Carlo,1942
Hocus Pocus,1943
Honey I Blew Up the Kid,1944
"Honey, I Shrunk the Kids",1945
Hot Lead & Cold Feet,1946
In Search of the Castaways,1947
The Incredible Journey,1948
The Negotiator,1949
The Parent Trap,1950
BASEketball,1951
Full Tilt Boogie,1952
The Governess,1953
Seventh Heaven,1954
Roger & Me,1955
The Purple Rose of Cairo,1956
Out of the Past,1957
Doctor Zhivago,1958
Fanny & Alexander,1959
The Trip to Bountiful,1960
Tender Mercies,1961
And the Band Played On,1962
The 'Burbs,1963
Fandango,1964
The Night Porter,1965
Mephisto,1966
Blue Velvet,1967
The Journey of Natty Gann,1968
The Jungle Book,1969
Kidnapped,1970
Lady and the Tramp,1971
The Little Mermaid,1972
The Mighty Ducks,1973
The Muppet Christmas Carol,1974
Newsies,1975
One Hundred and One Dalmatians,1976
One Magic Christmas,1977
Peter Pan,1978
Popeye,1979
The Rescuers Down Under,1980
The Rescuers,1981
Return from Witch Mountain,1982
The Return of Jafar,1983
Return to Oz,1984
The Rocketeer,1985
The Shaggy D.A.,1986
Sleeping Beauty,1987
Something Wicked This Way Comes,1988
Son of Flubber,1989
Song of the South,1990
Splash,1991
Squanto: A Warrior's Tale,1992
Steamboat Willie,1993
Tall Tale,1994
Tex,1995
Tron,1996
Swing Kids,1997
Halloween: H20,1998
L.A. Story,1999
The Jerk,2000
Dead Men Don't Wear Plaid,2001
The Man with Two Brains,2002
Grand Canyon,2003
Graveyard Shift,2004
The Outsiders,2005
Indiana Jones and the Temple of Doom,2006
The Lord of the Rings,2007
Nineteen Eighty-Four,2008
The Dead Zone,2009
Maximum Overdrive,2010
Needful Things,2011
Cujo,2012
Children of the Corn,2013
All Dogs Go to Heaven,2014
The Addams Family,2015
Ever After: A Cinderella Story,2016
Snake Eyes,2017
"First Love, Last Rites",2018
Safe Men,2019
The Saltmen of Tibet,2020
Atlantic City,2021
Autumn Sonata,2022
Who's Afraid of Virginia Woolf?,2023
Adventures in Babysitting,2024
Weird Science,2025
Doctor Dolittle,2026
The Nutty Professor,2027
Charlotte's Web,2028
Watership Down,2029
The Secret of NIMH,2030
The Dark Crystal,2031
An American Tail,2032
An American Tail: Fievel Goes West,2033
Legend,2034
Sixteen Candles,2035
Pretty in Pink,2036
St. Elmo's Fire,2037
The Clan of the Cave Bear,2038
House,2039
House II: The Second Story,2040
The Gods Must Be Crazy,2041
The Gods Must Be Crazy II,2042
Air Bud: Golden Receiver,2043
The Avengers,2044
How Stella Got Her Groove Back,2045
Slums of Beverly Hills,2046
The Best Man,2047
The Chambermaid on the Titanic,2048
"Henry II, Portrait of a Serial Killer",2049
Henry: Portrait of a Serial Killer,2050
Rosemary's Baby,2051
The NeverEnding Story,2052
The Neverending Story II: The Next Chapter,2053
Attack of the Killer Tomatoes!,2054
Surf Nazis Must Die,2055
Your Friends & Neighbors,2056
Return to Paradise,2057
Blade,2058
Dance with Me,2059
Dead Man on Campus,2060
Wrongfully Accused,2061
Next Stop Wonderland,2062
All I Wanna Do,2063
The Navigator: A Medieval Odyssey,2064
Beetlejuice,2065
Déjà Vu,2066
Rope,2067
Family Plot,2068
Frenzy,2069
Topaz,2070
Torn Curtain,2071
Marnie,2072
The Wrong Man,2073
The Man Who Knew Too Much,2074
The Trouble with Harry,2075
I Confess,2076
Strangers on a Train,2077
Stage Fright,2078
54,2079
I Married a Strange Person!,2080
Why Do Fools Fall In Love,2081
Keep the Aspidistra Flying,2082
See the Sea,2083
Willow,2084
The Untouchables,2085
Dirty Work,2086
Knock Off,2087
Firelight,2088
Modulations,2089
Phoenix,2090
Under Capricorn,2091
The Paradine Case,2092
Lifeboat,2093
Shadow of a Doubt,2094
Saboteur,2095
Mr. & Mrs. Smith,2096
Suspicion,2097
Jamaica Inn,2098
The Lady Vanishes,2099
Young and Innocent,2100
Sabotage,2101
Secret Agent,2102
The Man Who Knew Too Much,2103
Waltzes from Vienna,2104
Number Seventeen,2105
Rich and Strange,2106
The Skin Game,2107
Elstree Calling,2108
Juno and the Paycock,2109
Murder!,2110
The Manxman,2111
Blackmail,2112
Champagne,2113
The Farmer's Wife,2114
Downhill,2115
Easy Virtue,2116
The Ring,2117
The Lodger: A Story of the London Fog,2118
The Pleasure Garden,2119
Rounders,2120
Cube,2121
Digging to China,2122
Let's Talk About Sex,2123
One Man's Hero,2124
Simon Birch,2125
Without Limits,2126
Seven Beauties,2127
Swept Away,2128
My Bodyguard,2129
Class,2130
